FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
2486       19    74    0            50000        30000.00 (DNF) 0.00%
2487       19    75    0            50000        30000.00 (DNF) 0.00%
2488       19    76    0            50000        30000.00 (DNF) 0.00%
2489       19    77    0            50000        30000.00 (DNF) 0.00%
2490       19    78    0            50000        30000.00 (DNF) 0.00%
2491       19    79    0            50000        30000.00 (DNF) 0.00%
2492       19    80    0            50000        30000.00 (DNF) 0.00%
2493       19    81    0            50000        30000.00 (DNF) 0.00%
2494       19    82    0            50000        30000.00 (DNF) 0.00%
2495       19    83    11040        50000        30000.00 (DNF) 22.08%
2496       19    84    0            50000        30000.00 (DNF) 0.00%
2497       19    85    0            50000        30000.00 (DNF) 0.00%
2498       19    86    0            50000        30000.00 (DNF) 0.00%
2499       19    87    0            50000        30000.00 (DNF) 0.00%
2500       19    88    0            50000        30000.00 (DNF) 0.00%
2501       19    89    0            50000        30000.00 (DNF) 0.00%
2502       19    90    0            50000        30000.00 (DNF) 0.00%
2503       19    91    0            50000        30000.00 (DNF) 0.00%
2504       19    92    0            50000        30000.00 (DNF) 0.00%
2505       19    93    0            50000        30000.00 (DNF) 0.00%
2506       19    94    0            50000        30000.00 (DNF) 0.00%
2507       19    95    0            50000        30000.00 (DNF) 0.00%
2508       19    96    0            50000        30000.00 (DNF) 0.00%
2509       19    97    0            50000        30000.00 (DNF) 0.00%
2510       19    98    0            50000        30000.00 (DNF) 0.00%
2511       19    99    0            50000        30000.00 (DNF) 0.00%
2512       19    100   0            50000        30000.00 (DNF) 0.00%
2513       19    101   0            50000        30000.00 (DNF) 0.00%
2514       19    102   0            50000        30000.00 (DNF) 0.00%
2515       19    103   0            50000        30000.00 (DNF) 0.00%
2516       19    104   0            50000        30000.00 (DNF) 0.00%
2517       19    105   50000        50000        8639.86        100.00%
2518       19    106   0            50000        30000.00 (DNF) 0.00%
2519       19    107   5520         50000        30000.00 (DNF) 11.04%
2520       19    108   0            50000        30000.00 (DNF) 0.00%
2521       19    109   0            50000        30000.00 (DNF) 0.00%
2522       19    110   0            50000        30000.00 (DNF) 0.00%
2523       19    111   0            50000        30000.00 (DNF) 0.00%
2524       19    112   0            50000        30000.00 (DNF) 0.00%
2525       19    113   0            50000        30000.00 (DNF) 0.00%
2526       19    114   0            50000        30000.00 (DNF) 0.00%
2527       19    115   45540        50000        30000.00 (DNF) 91.08%
2528       19    116   11040        50000        30000.00 (DNF) 22.08%
2529       19    117   38640        50000        30000.00 (DNF) 77.28%
2530       19    118   0            50000        30000.00 (DNF) 0.00%
2531       19    119   0            50000        30000.00 (DNF) 0.00%
2532       19    120   0            50000        30000.00 (DNF) 0.00%
2533       19    121   2760         50000        30000.00 (DNF) 5.52%
2534       19    122   50000        50000        6059.31        100.00%
2535       19    123   0            50000        30000.00 (DNF) 0.00%
2536       19    124   0            50000        30000.00 (DNF) 0.00%
2537       19    125   0            50000        30000.00 (DNF) 0.00%
2538       19    126   0            50000        30000.00 (DNF) 0.00%
2539       19    127   0            50000        30000.00 (DNF) 0.00%
2540       20    0     0            50000        30000.00 (DNF) 0.00%
2541       20    1     1380         50000        30000.00 (DNF) 2.76%
2542       20    2     0            50000        30000.00 (DNF) 0.00%
2543       20    3     0            50000        30000.00 (DNF) 0.00%
2544       20    4     0            50000        30000.00 (DNF) 0.00%
2545       20    5     0            50000        30000.00 (DNF) 0.00%
2546       20    6     0            50000        30000.00 (DNF) 0.00%
2547       20    7     0            50000        30000.00 (DNF) 0.00%
2548       20    8     0            50000        30000.00 (DNF) 0.00%
2549       20    9     0            50000        30000.00 (DNF) 0.00%
2550       20    10    0            50000        30000.00 (DNF) 0.00%
2551       20    11    0            50000        30000.00 (DNF) 0.00%
2552       20    12    0            50000        30000.00 (DNF) 0.00%
2553       20    13    50000        50000        12381.80       100.00%
2554       20    14    0            50000        30000.00 (DNF) 0.00%
2555       20    15    0            50000        30000.00 (DNF) 0.00%
2556       20    16    0            50000        30000.00 (DNF) 0.00%
2557       20    17    50000        50000        1559.15        100.00%
2558       20    18    0            50000        30000.00 (DNF) 0.00%
2559       20    19    0            50000        30000.00 (DNF) 0.00%
2560       20    21    0            50000        30000.00 (DNF) 0.00%
2561       20    22    0            50000        30000.00 (DNF) 0.00%
2562       20    23    0            50000        30000.00 (DNF) 0.00%
2563       20    24    0            50000        30000.00 (DNF) 0.00%
2564       20    25    35880        50000        30000.00 (DNF) 71.76%
2565       20    26    0            50000        30000.00 (DNF) 0.00%
2566       20    27    0            50000        30000.00 (DNF) 0.00%
2567       20    28    0            50000        30000.00 (DNF) 0.00%
2568       20    29    0            50000        30000.00 (DNF) 0.00%
2569       20    30    0            50000        30000.00 (DNF) 0.00%
2570       20    31    0            50000        30000.00 (DNF) 0.00%
2571       20    32    0            50000        30000.00 (DNF) 0.00%
2572       20    33    2760         50000        30000.00 (DNF) 5.52%
2573       20    34    0            50000        30000.00 (DNF) 0.00%
2574       20    35    50000        50000        9152.76        100.00%
2575       20    36    0            50000        30000.00 (DNF) 0.00%
2576       20    37    0            50000        30000.00 (DNF) 0.00%
2577       20    38    0            50000        30000.00 (DNF) 0.00%
2578       20    39    0            50000        30000.00 (DNF) 0.00%
2579       20    40    0            50000        30000.00 (DNF) 0.00%
2580       20    41    0            50000        30000.00 (DNF) 0.00%
2581       20    42    0            50000        30000.00 (DNF) 0.00%
2582       20    43    2760         50000        30000.00 (DNF) 5.52%
2583       20    44    0            50000        30000.00 (DNF) 0.00%
2584       20    45    0            50000        30000.00 (DNF) 0.00%
2585       20    46    0            50000        30000.00 (DNF) 0.00%
2586       20    47    0            50000        30000.00 (DNF) 0.00%
2587       20    48    0            50000        30000.00 (DNF) 0.00%
2588       20    49    0            50000        30000.00 (DNF) 0.00%
2589       20    50    0            50000        30000.00 (DNF) 0.00%
2590       20    51    0            50000        30000.00 (DNF) 0.00%
2591       20    52    0            50000        30000.00 (DNF) 0.00%
2592       20    53    0            50000        30000.00 (DNF) 0.00%
2593       20    54    0            50000        30000.00 (DNF) 0.00%
2594       20    55    0            50000        30000.00 (DNF) 0.00%
2595       20    56    0            50000        30000.00 (DNF) 0.00%
2596       20    57    0            50000        30000.00 (DNF) 0.00%
2597       20    58    0            50000        30000.00 (DNF) 0.00%
2598       20    59    0            50000        30000.00 (DNF) 0.00%
2599       20    60    0            50000        30000.00 (DNF) 0.00%
2600       20    61    0            50000        30000.00 (DNF) 0.00%
2601       20    62    0            50000        30000.00 (DNF) 0.00%
2602       20    63    0            50000        30000.00 (DNF) 0.00%
2603       20    64    0            50000        30000.00 (DNF) 0.00%
2604       20    65    0            50000        30000.00 (DNF) 0.00%
2605       20    66    0            50000        30000.00 (DNF) 0.00%
2606       20    67    0            50000        30000.00 (DNF) 0.00%
2607       20    68    0            50000        30000.00 (DNF) 0.00%
2608       20    69    0            50000        30000.00 (DNF) 0.00%
2609       20    70    0            50000        30000.00 (DNF) 0.00%
2610       20    71    0            50000        30000.00 (DNF) 0.00%
2611       20    72    50000        50000        15539.88       100.00%
2612       20    73    0            50000        30000.00 (DNF) 0.00%
2613       20    74    0            50000        30000.00 (DNF) 0.00%
2614       20    75    0            50000        30000.00 (DNF) 0.00%
2615       20    76    50000        50000        7949.29        100.00%
2616       20    77    0            50000        30000.00 (DNF) 0.00%
2617       20    78    0            50000        30000.00 (DNF) 0.00%
2618       20    79    0            50000        30000.00 (DNF) 0.00%
2619       20    80    0            50000        30000.00 (DNF) 0.00%
2620       20    81    50000        50000        713.88         100.00%
2621       20    82    0            50000        30000.00 (DNF) 0.00%
2622       20    83    1380         50000        30000.00 (DNF) 2.76%
2623       20    84    0            50000        30000.00 (DNF) 0.00%
2624       20    85    50000        50000        20602.39       100.00%
2625       20    86    0            50000        30000.00 (DNF) 0.00%
2626       20    87    0            50000        30000.00 (DNF) 0.00%
2627       20    88    0            50000        30000.00 (DNF) 0.00%
